Date
10069,2002-01-02
10070,2002-01-03
10071,2002-01-04
10072,2002-01-07
10073,2002-01-08
10074,2002-01-09
10075,2002-01-10
10076,2002-01-11
10077,2002-01-14
10078,2002-01-15
10079,2002-01-16
10080,2002-01-17
10081,2002-01-18
10082,2002-01-22
10083,2002-01-23
10084,2002-01-24
10085,2002-01-25
10086,2002-01-28
10087,2002-01-29
10088,2002-01-30
10089,2002-01-31
10090,2002-02-01
10091,2002-02-04
10092,2002-02-05
10093,2002-02-06
10094,2002-02-07
10095,2002-02-08
10096,2002-02-11
10097,2002-02-12
10098,2002-02-13
10099,2002-02-14
10100,2002-02-15
10101,2002-02-19
10102,2002-02-20
10103,2002-02-21
10104,2002-02-22
10105,2002-02-25
10106,2002-02-26
10107,2002-02-27
10108,2002-02-28
10109,2002-03-01
10110,2002-03-04
10111,2002-03-05
10112,2002-03-06
10113,2002-03-07
10114,2002-03-08
10115,2002-03-11
10116,2002-03-12
10117,2002-03-13
10118,2002-03-14
10119,2002-03-15
10120,2002-03-18
10121,2002-03-19
10122,2002-03-20
10123,2002-03-21
10124,2002-03-22
10125,2002-03-25
10126,2002-03-26
10127,2002-03-27
10128,2002-03-28
10129,2002-04-01
10130,2002-04-02
10131,2002-04-03
10132,2002-04-04
10133,2002-04-05
10134,2002-04-08
10135,2002-04-09
10136,2002-04-10
10137,2002-04-11
10138,2002-04-12
10139,2002-04-15
10140,2002-04-16
10141,2002-04-17
10142,2002-04-18
10143,2002-04-19
10144,2002-04-22
10145,2002-04-23
10146,2002-04-24
10147,2002-04-25
10148,2002-04-26
10149,2002-04-29
10150,2002-04-30
10151,2002-05-01
10152,2002-05-02
10153,2002-05-03
10154,2002-05-06
10155,2002-05-07
10156,2002-05-08
10157,2002-05-09
10158,2002-05-10
10159,2002-05-13
10160,2002-05-14
10161,2002-05-15
10162,2002-05-16
10163,2002-05-17
10164,2002-05-20
10165,2002-05-21
10166,2002-05-22
10167,2002-05-23
10168,2002-05-24
10169,2002-05-28
10170,2002-05-29
10171,2002-05-30
10172,2002-05-31
10173,2002-06-03
10174,2002-06-04
10175,2002-06-05
10176,2002-06-06
10177,2002-06-07
10178,2002-06-10
10179,2002-06-11
10180,2002-06-12
10181,2002-06-13
10182,2002-06-14
10183,2002-06-17
10184,2002-06-18
10185,2002-06-19
10186,2002-06-20
10187,2002-06-21
10188,2002-06-24
10189,2002-06-25
10190,2002-06-26
10191,2002-06-27
10192,2002-06-28
10193,2002-07-01
10194,2002-07-02
10195,2002-07-03
10196,2002-07-05
10197,2002-07-08
10198,2002-07-09
10199,2002-07-10
10200,2002-07-11
10201,2002-07-12
10202,2002-07-15
10203,2002-07-16
10204,2002-07-17
10205,2002-07-18
10206,2002-07-19
10207,2002-07-22
10208,2002-07-23
10209,2002-07-24
10210,2002-07-25
10211,2002-07-26
10212,2002-07-29
10213,2002-07-30
10214,2002-07-31
10215,2002-08-01
10216,2002-08-02
10217,2002-08-05
10218,2002-08-06
10219,2002-08-07
10220,2002-08-08
10221,2002-08-09
10222,2002-08-12
10223,2002-08-13
10224,2002-08-14
10225,2002-08-15
10226,2002-08-16
10227,2002-08-19
10228,2002-08-20
10229,2002-08-21
10230,2002-08-22
10231,2002-08-23
10232,2002-08-26
10233,2002-08-27
10234,2002-08-28
10235,2002-08-29
10236,2002-08-30
10237,2002-09-03
10238,2002-09-04
10239,2002-09-05
10240,2002-09-06
10241,2002-09-09
10242,2002-09-10
10243,2002-09-11
10244,2002-09-12
10245,2002-09-13
10246,2002-09-16
10247,2002-09-17
10248,2002-09-18
10249,2002-09-19
10250,2002-09-20
10251,2002-09-23
10252,2002-09-24
10253,2002-09-25
10254,2002-09-26
10255,2002-09-27
10256,2002-09-30
10257,2002-10-01
10258,2002-10-02
10259,2002-10-03
10260,2002-10-04
10261,2002-10-07
10262,2002-10-08
10263,2002-10-09
10264,2002-10-10
10265,2002-10-11
10266,2002-10-14
10267,2002-10-15
10268,2002-10-16
10269,2002-10-17
10270,2002-10-18
10271,2002-10-21
10272,2002-10-22
10273,2002-10-23
10274,2002-10-24
10275,2002-10-25
10276,2002-10-28
10277,2002-10-29
10278,2002-10-30
10279,2002-10-31
10280,2002-11-01
10281,2002-11-04
10282,2002-11-05
10283,2002-11-06
10284,2002-11-07
10285,2002-11-08
10286,2002-11-11
10287,2002-11-12
10288,2002-11-13
10289,2002-11-14
10290,2002-11-15
10291,2002-11-18
10292,2002-11-19
10293,2002-11-20
10294,2002-11-21
10295,2002-11-22
10296,2002-11-25
10297,2002-11-26
10298,2002-11-27
10299,2002-11-29
10300,2002-12-02
10301,2002-12-03
10302,2002-12-04
10303,2002-12-05
10304,2002-12-06
10305,2002-12-09
10306,2002-12-10
10307,2002-12-11
10308,2002-12-12
10309,2002-12-13
10310,2002-12-16
10311,2002-12-17
10312,2002-12-18
10313,2002-12-19
10314,2002-12-20
10315,2002-12-23
10316,2002-12-24
10317,2002-12-26
10318,2002-12-27
10319,2002-12-30
10320,2002-12-31
