Date
1737,1969-01-02
1738,1969-01-03
1739,1969-01-06
1740,1969-01-07
1741,1969-01-08
1742,1969-01-09
1743,1969-01-10
1744,1969-01-13
1745,1969-01-14
1746,1969-01-15
1747,1969-01-16
1748,1969-01-17
1749,1969-01-20
1750,1969-01-21
1751,1969-01-22
1752,1969-01-23
1753,1969-01-24
1754,1969-01-27
1755,1969-01-28
1756,1969-01-29
1757,1969-01-30
1758,1969-01-31
1759,1969-02-03
1760,1969-02-04
1761,1969-02-05
1762,1969-02-06
1763,1969-02-07
1764,1969-02-11
1765,1969-02-12
1766,1969-02-13
1767,1969-02-14
1768,1969-02-17
1769,1969-02-18
1770,1969-02-19
1771,1969-02-20
1772,1969-02-24
1773,1969-02-25
1774,1969-02-26
1775,1969-02-27
1776,1969-02-28
1777,1969-03-03
1778,1969-03-04
1779,1969-03-05
1780,1969-03-06
1781,1969-03-07
1782,1969-03-10
1783,1969-03-11
1784,1969-03-12
1785,1969-03-13
1786,1969-03-14
1787,1969-03-17
1788,1969-03-18
1789,1969-03-19
1790,1969-03-20
1791,1969-03-21
1792,1969-03-24
1793,1969-03-25
1794,1969-03-26
1795,1969-03-27
1796,1969-03-28
1797,1969-04-01
1798,1969-04-02
1799,1969-04-03
1800,1969-04-07
1801,1969-04-08
1802,1969-04-09
1803,1969-04-10
1804,1969-04-11
1805,1969-04-14
1806,1969-04-15
1807,1969-04-16
1808,1969-04-17
1809,1969-04-18
1810,1969-04-21
1811,1969-04-22
1812,1969-04-23
1813,1969-04-24
1814,1969-04-25
1815,1969-04-28
1816,1969-04-29
1817,1969-04-30
1818,1969-05-01
1819,1969-05-02
1820,1969-05-05
1821,1969-05-06
1822,1969-05-07
1823,1969-05-08
1824,1969-05-09
1825,1969-05-12
1826,1969-05-13
1827,1969-05-14
1828,1969-05-15
1829,1969-05-16
1830,1969-05-19
1831,1969-05-20
1832,1969-05-21
1833,1969-05-22
1834,1969-05-23
1835,1969-05-26
1836,1969-05-27
1837,1969-05-28
1838,1969-05-29
1839,1969-06-02
1840,1969-06-03
1841,1969-06-04
1842,1969-06-05
1843,1969-06-06
1844,1969-06-09
1845,1969-06-10
1846,1969-06-11
1847,1969-06-12
1848,1969-06-13
1849,1969-06-16
1850,1969-06-17
1851,1969-06-18
1852,1969-06-19
1853,1969-06-20
1854,1969-06-23
1855,1969-06-24
1856,1969-06-25
1857,1969-06-26
1858,1969-06-27
1859,1969-06-30
1860,1969-07-01
1861,1969-07-02
1862,1969-07-03
1863,1969-07-07
1864,1969-07-08
1865,1969-07-09
1866,1969-07-10
1867,1969-07-11
1868,1969-07-14
1869,1969-07-15
1870,1969-07-16
1871,1969-07-17
1872,1969-07-18
1873,1969-07-22
1874,1969-07-23
1875,1969-07-24
1876,1969-07-25
1877,1969-07-28
1878,1969-07-29
1879,1969-07-30
1880,1969-07-31
1881,1969-08-01
1882,1969-08-04
1883,1969-08-05
1884,1969-08-06
1885,1969-08-07
1886,1969-08-08
1887,1969-08-11
1888,1969-08-12
1889,1969-08-13
1890,1969-08-14
1891,1969-08-15
1892,1969-08-18
1893,1969-08-19
1894,1969-08-20
1895,1969-08-21
1896,1969-08-22
1897,1969-08-25
1898,1969-08-26
1899,1969-08-27
1900,1969-08-28
1901,1969-08-29
1902,1969-09-02
1903,1969-09-03
1904,1969-09-04
1905,1969-09-05
1906,1969-09-08
1907,1969-09-09
1908,1969-09-10
1909,1969-09-11
1910,1969-09-12
1911,1969-09-15
1912,1969-09-16
1913,1969-09-17
1914,1969-09-18
1915,1969-09-19
1916,1969-09-22
1917,1969-09-23
1918,1969-09-24
1919,1969-09-25
1920,1969-09-26
1921,1969-09-29
1922,1969-09-30
1923,1969-10-01
1924,1969-10-02
1925,1969-10-03
1926,1969-10-06
1927,1969-10-07
1928,1969-10-08
1929,1969-10-09
1930,1969-10-10
1931,1969-10-13
1932,1969-10-14
1933,1969-10-15
1934,1969-10-16
1935,1969-10-17
1936,1969-10-20
1937,1969-10-21
1938,1969-10-22
1939,1969-10-23
1940,1969-10-24
1941,1969-10-27
1942,1969-10-28
1943,1969-10-29
1944,1969-10-30
1945,1969-10-31
1946,1969-11-03
1947,1969-11-04
1948,1969-11-05
1949,1969-11-06
1950,1969-11-07
1951,1969-11-10
1952,1969-11-11
1953,1969-11-12
1954,1969-11-13
1955,1969-11-14
1956,1969-11-17
1957,1969-11-18
1958,1969-11-19
1959,1969-11-20
1960,1969-11-21
1961,1969-11-24
1962,1969-11-25
1963,1969-11-26
1964,1969-11-28
1965,1969-12-01
1966,1969-12-02
1967,1969-12-03
1968,1969-12-04
1969,1969-12-05
1970,1969-12-08
1971,1969-12-09
1972,1969-12-10
1973,1969-12-11
1974,1969-12-12
1975,1969-12-15
1976,1969-12-16
1977,1969-12-17
1978,1969-12-18
1979,1969-12-19
1980,1969-12-22
1981,1969-12-23
1982,1969-12-24
1983,1969-12-26
1984,1969-12-29
1985,1969-12-30
1986,1969-12-31
