Date
6789,1989-01-03
6790,1989-01-04
6791,1989-01-05
6792,1989-01-06
6793,1989-01-09
6794,1989-01-10
6795,1989-01-11
6796,1989-01-12
6797,1989-01-13
6798,1989-01-16
6799,1989-01-17
6800,1989-01-18
6801,1989-01-19
6802,1989-01-20
6803,1989-01-23
6804,1989-01-24
6805,1989-01-25
6806,1989-01-26
6807,1989-01-27
6808,1989-01-30
6809,1989-01-31
6810,1989-02-01
6811,1989-02-02
6812,1989-02-03
6813,1989-02-06
6814,1989-02-07
6815,1989-02-08
6816,1989-02-09
6817,1989-02-10
6818,1989-02-13
6819,1989-02-14
6820,1989-02-15
6821,1989-02-16
6822,1989-02-17
6823,1989-02-21
6824,1989-02-22
6825,1989-02-23
6826,1989-02-24
6827,1989-02-27
6828,1989-02-28
6829,1989-03-01
6830,1989-03-02
6831,1989-03-03
6832,1989-03-06
6833,1989-03-07
6834,1989-03-08
6835,1989-03-09
6836,1989-03-10
6837,1989-03-13
6838,1989-03-14
6839,1989-03-15
6840,1989-03-16
6841,1989-03-17
6842,1989-03-20
6843,1989-03-21
6844,1989-03-22
6845,1989-03-23
6846,1989-03-27
6847,1989-03-28
6848,1989-03-29
6849,1989-03-30
6850,1989-03-31
6851,1989-04-03
6852,1989-04-04
6853,1989-04-05
6854,1989-04-06
6855,1989-04-07
6856,1989-04-10
6857,1989-04-11
6858,1989-04-12
6859,1989-04-13
6860,1989-04-14
6861,1989-04-17
6862,1989-04-18
6863,1989-04-19
6864,1989-04-20
6865,1989-04-21
6866,1989-04-24
6867,1989-04-25
6868,1989-04-26
6869,1989-04-27
6870,1989-04-28
6871,1989-05-01
6872,1989-05-02
6873,1989-05-03
6874,1989-05-04
6875,1989-05-05
6876,1989-05-08
6877,1989-05-09
6878,1989-05-10
6879,1989-05-11
6880,1989-05-12
6881,1989-05-15
6882,1989-05-16
6883,1989-05-17
6884,1989-05-18
6885,1989-05-19
6886,1989-05-22
6887,1989-05-23
6888,1989-05-24
6889,1989-05-25
6890,1989-05-26
6891,1989-05-30
6892,1989-05-31
6893,1989-06-01
6894,1989-06-02
6895,1989-06-05
6896,1989-06-06
6897,1989-06-07
6898,1989-06-08
6899,1989-06-09
6900,1989-06-12
6901,1989-06-13
6902,1989-06-14
6903,1989-06-15
6904,1989-06-16
6905,1989-06-19
6906,1989-06-20
6907,1989-06-21
6908,1989-06-22
6909,1989-06-23
6910,1989-06-26
6911,1989-06-27
6912,1989-06-28
6913,1989-06-29
6914,1989-06-30
6915,1989-07-03
6916,1989-07-05
6917,1989-07-06
6918,1989-07-07
6919,1989-07-10
6920,1989-07-11
6921,1989-07-12
6922,1989-07-13
6923,1989-07-14
6924,1989-07-17
6925,1989-07-18
6926,1989-07-19
6927,1989-07-20
6928,1989-07-21
6929,1989-07-24
6930,1989-07-25
6931,1989-07-26
6932,1989-07-27
6933,1989-07-28
6934,1989-07-31
6935,1989-08-01
6936,1989-08-02
6937,1989-08-03
6938,1989-08-04
6939,1989-08-07
6940,1989-08-08
6941,1989-08-09
6942,1989-08-10
6943,1989-08-11
6944,1989-08-14
6945,1989-08-15
6946,1989-08-16
6947,1989-08-17
6948,1989-08-18
6949,1989-08-21
6950,1989-08-22
6951,1989-08-23
6952,1989-08-24
6953,1989-08-25
6954,1989-08-28
6955,1989-08-29
6956,1989-08-30
6957,1989-08-31
6958,1989-09-01
6959,1989-09-05
6960,1989-09-06
6961,1989-09-07
6962,1989-09-08
6963,1989-09-11
6964,1989-09-12
6965,1989-09-13
6966,1989-09-14
6967,1989-09-15
6968,1989-09-18
6969,1989-09-19
6970,1989-09-20
6971,1989-09-21
6972,1989-09-22
6973,1989-09-25
6974,1989-09-26
6975,1989-09-27
6976,1989-09-28
6977,1989-09-29
6978,1989-10-02
6979,1989-10-03
6980,1989-10-04
6981,1989-10-05
6982,1989-10-06
6983,1989-10-09
6984,1989-10-10
6985,1989-10-11
6986,1989-10-12
6987,1989-10-13
6988,1989-10-16
6989,1989-10-17
6990,1989-10-18
6991,1989-10-19
6992,1989-10-20
6993,1989-10-23
6994,1989-10-24
6995,1989-10-25
6996,1989-10-26
6997,1989-10-27
6998,1989-10-30
6999,1989-10-31
7000,1989-11-01
7001,1989-11-02
7002,1989-11-03
7003,1989-11-06
7004,1989-11-07
7005,1989-11-08
7006,1989-11-09
7007,1989-11-10
7008,1989-11-13
7009,1989-11-14
7010,1989-11-15
7011,1989-11-16
7012,1989-11-17
7013,1989-11-20
7014,1989-11-21
7015,1989-11-22
7016,1989-11-24
7017,1989-11-27
7018,1989-11-28
7019,1989-11-29
7020,1989-11-30
7021,1989-12-01
7022,1989-12-04
7023,1989-12-05
7024,1989-12-06
7025,1989-12-07
7026,1989-12-08
7027,1989-12-11
7028,1989-12-12
7029,1989-12-13
7030,1989-12-14
7031,1989-12-15
7032,1989-12-18
7033,1989-12-19
7034,1989-12-20
7035,1989-12-21
7036,1989-12-22
7037,1989-12-26
7038,1989-12-27
7039,1989-12-28
7040,1989-12-29
