Date
14348,2019-01-02
14349,2019-01-03
14350,2019-01-04
14351,2019-01-07
14352,2019-01-08
14353,2019-01-09
14354,2019-01-10
14355,2019-01-11
14356,2019-01-14
14357,2019-01-15
14358,2019-01-16
14359,2019-01-17
14360,2019-01-18
14361,2019-01-22
14362,2019-01-23
14363,2019-01-24
14364,2019-01-25
14365,2019-01-28
14366,2019-01-29
14367,2019-01-30
14368,2019-01-31
14369,2019-02-01
14370,2019-02-04
14371,2019-02-05
14372,2019-02-06
14373,2019-02-07
14374,2019-02-08
14375,2019-02-11
14376,2019-02-12
14377,2019-02-13
14378,2019-02-14
14379,2019-02-15
14380,2019-02-19
14381,2019-02-20
14382,2019-02-21
14383,2019-02-22
14384,2019-02-25
14385,2019-02-26
14386,2019-02-27
14387,2019-02-28
14388,2019-03-01
14389,2019-03-04
14390,2019-03-05
14391,2019-03-06
14392,2019-03-07
14393,2019-03-08
14394,2019-03-11
14395,2019-03-12
14396,2019-03-13
14397,2019-03-14
14398,2019-03-15
14399,2019-03-18
14400,2019-03-19
14401,2019-03-20
14402,2019-03-21
14403,2019-03-22
14404,2019-03-25
14405,2019-03-26
14406,2019-03-27
14407,2019-03-28
14408,2019-03-29
14409,2019-04-01
14410,2019-04-02
14411,2019-04-03
14412,2019-04-04
14413,2019-04-05
14414,2019-04-08
14415,2019-04-09
14416,2019-04-10
14417,2019-04-11
14418,2019-04-12
14419,2019-04-15
14420,2019-04-16
14421,2019-04-17
14422,2019-04-18
14423,2019-04-22
14424,2019-04-23
14425,2019-04-24
14426,2019-04-25
14427,2019-04-26
14428,2019-04-29
14429,2019-04-30
14430,2019-05-01
14431,2019-05-02
14432,2019-05-03
14433,2019-05-06
14434,2019-05-07
14435,2019-05-08
14436,2019-05-09
14437,2019-05-10
14438,2019-05-13
14439,2019-05-14
14440,2019-05-15
14441,2019-05-16
14442,2019-05-17
14443,2019-05-20
14444,2019-05-21
14445,2019-05-22
14446,2019-05-23
14447,2019-05-24
14448,2019-05-28
14449,2019-05-29
14450,2019-05-30
14451,2019-05-31
14452,2019-06-03
14453,2019-06-04
14454,2019-06-05
14455,2019-06-06
14456,2019-06-07
14457,2019-06-10
14458,2019-06-11
14459,2019-06-12
14460,2019-06-13
14461,2019-06-14
14462,2019-06-17
14463,2019-06-18
14464,2019-06-19
14465,2019-06-20
14466,2019-06-21
14467,2019-06-24
14468,2019-06-25
14469,2019-06-26
14470,2019-06-27
14471,2019-06-28
14472,2019-07-01
14473,2019-07-02
14474,2019-07-03
14475,2019-07-05
14476,2019-07-08
14477,2019-07-09
14478,2019-07-10
14479,2019-07-11
14480,2019-07-12
14481,2019-07-15
14482,2019-07-16
14483,2019-07-17
14484,2019-07-18
14485,2019-07-19
14486,2019-07-22
14487,2019-07-23
14488,2019-07-24
14489,2019-07-25
14490,2019-07-26
14491,2019-07-29
14492,2019-07-30
14493,2019-07-31
14494,2019-08-01
14495,2019-08-02
14496,2019-08-05
14497,2019-08-06
14498,2019-08-07
14499,2019-08-08
14500,2019-08-09
14501,2019-08-12
14502,2019-08-13
14503,2019-08-14
14504,2019-08-15
14505,2019-08-16
14506,2019-08-19
14507,2019-08-20
14508,2019-08-21
14509,2019-08-22
14510,2019-08-23
14511,2019-08-26
14512,2019-08-27
14513,2019-08-28
14514,2019-08-29
14515,2019-08-30
14516,2019-09-03
14517,2019-09-04
14518,2019-09-05
14519,2019-09-06
14520,2019-09-09
14521,2019-09-10
14522,2019-09-11
14523,2019-09-12
14524,2019-09-13
14525,2019-09-16
14526,2019-09-17
14527,2019-09-18
14528,2019-09-19
14529,2019-09-20
14530,2019-09-23
14531,2019-09-24
14532,2019-09-25
14533,2019-09-26
14534,2019-09-27
14535,2019-09-30
14536,2019-10-01
14537,2019-10-02
14538,2019-10-03
14539,2019-10-04
14540,2019-10-07
14541,2019-10-08
14542,2019-10-09
14543,2019-10-10
14544,2019-10-11
14545,2019-10-14
14546,2019-10-15
14547,2019-10-16
14548,2019-10-17
14549,2019-10-18
14550,2019-10-21
14551,2019-10-22
14552,2019-10-23
14553,2019-10-24
14554,2019-10-25
14555,2019-10-28
14556,2019-10-29
14557,2019-10-30
14558,2019-10-31
14559,2019-11-01
14560,2019-11-04
14561,2019-11-05
14562,2019-11-06
14563,2019-11-07
14564,2019-11-08
14565,2019-11-11
14566,2019-11-12
14567,2019-11-13
14568,2019-11-14
14569,2019-11-15
14570,2019-11-18
14571,2019-11-19
14572,2019-11-20
14573,2019-11-21
14574,2019-11-22
14575,2019-11-25
14576,2019-11-26
14577,2019-11-27
14578,2019-11-29
14579,2019-12-02
14580,2019-12-03
14581,2019-12-04
14582,2019-12-05
14583,2019-12-06
14584,2019-12-09
14585,2019-12-10
14586,2019-12-11
14587,2019-12-12
14588,2019-12-13
14589,2019-12-16
14590,2019-12-17
14591,2019-12-18
14592,2019-12-19
14593,2019-12-20
14594,2019-12-23
14595,2019-12-24
14596,2019-12-26
14597,2019-12-27
14598,2019-12-30
14599,2019-12-31
