Date
5019,1982-01-04
5020,1982-01-05
5021,1982-01-06
5022,1982-01-07
5023,1982-01-08
5024,1982-01-11
5025,1982-01-12
5026,1982-01-13
5027,1982-01-14
5028,1982-01-15
5029,1982-01-18
5030,1982-01-19
5031,1982-01-20
5032,1982-01-21
5033,1982-01-22
5034,1982-01-25
5035,1982-01-26
5036,1982-01-27
5037,1982-01-28
5038,1982-01-29
5039,1982-02-01
5040,1982-02-02
5041,1982-02-03
5042,1982-02-04
5043,1982-02-05
5044,1982-02-08
5045,1982-02-09
5046,1982-02-10
5047,1982-02-11
5048,1982-02-12
5049,1982-02-16
5050,1982-02-17
5051,1982-02-18
5052,1982-02-19
5053,1982-02-22
5054,1982-02-23
5055,1982-02-24
5056,1982-02-25
5057,1982-02-26
5058,1982-03-01
5059,1982-03-02
5060,1982-03-03
5061,1982-03-04
5062,1982-03-05
5063,1982-03-08
5064,1982-03-09
5065,1982-03-10
5066,1982-03-11
5067,1982-03-12
5068,1982-03-15
5069,1982-03-16
5070,1982-03-17
5071,1982-03-18
5072,1982-03-19
5073,1982-03-22
5074,1982-03-23
5075,1982-03-24
5076,1982-03-25
5077,1982-03-26
5078,1982-03-29
5079,1982-03-30
5080,1982-03-31
5081,1982-04-01
5082,1982-04-02
5083,1982-04-05
5084,1982-04-06
5085,1982-04-07
5086,1982-04-08
5087,1982-04-12
5088,1982-04-13
5089,1982-04-14
5090,1982-04-15
5091,1982-04-16
5092,1982-04-19
5093,1982-04-20
5094,1982-04-21
5095,1982-04-22
5096,1982-04-23
5097,1982-04-26
5098,1982-04-27
5099,1982-04-28
5100,1982-04-29
5101,1982-04-30
5102,1982-05-03
5103,1982-05-04
5104,1982-05-05
5105,1982-05-06
5106,1982-05-07
5107,1982-05-10
5108,1982-05-11
5109,1982-05-12
5110,1982-05-13
5111,1982-05-14
5112,1982-05-17
5113,1982-05-18
5114,1982-05-19
5115,1982-05-20
5116,1982-05-21
5117,1982-05-24
5118,1982-05-25
5119,1982-05-26
5120,1982-05-27
5121,1982-05-28
5122,1982-06-01
5123,1982-06-02
5124,1982-06-03
5125,1982-06-04
5126,1982-06-07
5127,1982-06-08
5128,1982-06-09
5129,1982-06-10
5130,1982-06-11
5131,1982-06-14
5132,1982-06-15
5133,1982-06-16
5134,1982-06-17
5135,1982-06-18
5136,1982-06-21
5137,1982-06-22
5138,1982-06-23
5139,1982-06-24
5140,1982-06-25
5141,1982-06-28
5142,1982-06-29
5143,1982-06-30
5144,1982-07-01
5145,1982-07-02
5146,1982-07-06
5147,1982-07-07
5148,1982-07-08
5149,1982-07-09
5150,1982-07-12
5151,1982-07-13
5152,1982-07-14
5153,1982-07-15
5154,1982-07-16
5155,1982-07-19
5156,1982-07-20
5157,1982-07-21
5158,1982-07-22
5159,1982-07-23
5160,1982-07-26
5161,1982-07-27
5162,1982-07-28
5163,1982-07-29
5164,1982-07-30
5165,1982-08-02
5166,1982-08-03
5167,1982-08-04
5168,1982-08-05
5169,1982-08-06
5170,1982-08-09
5171,1982-08-10
5172,1982-08-11
5173,1982-08-12
5174,1982-08-13
5175,1982-08-16
5176,1982-08-17
5177,1982-08-18
5178,1982-08-19
5179,1982-08-20
5180,1982-08-23
5181,1982-08-24
5182,1982-08-25
5183,1982-08-26
5184,1982-08-27
5185,1982-08-30
5186,1982-08-31
5187,1982-09-01
5188,1982-09-02
5189,1982-09-03
5190,1982-09-07
5191,1982-09-08
5192,1982-09-09
5193,1982-09-10
5194,1982-09-13
5195,1982-09-14
5196,1982-09-15
5197,1982-09-16
5198,1982-09-17
5199,1982-09-20
5200,1982-09-21
5201,1982-09-22
5202,1982-09-23
5203,1982-09-24
5204,1982-09-27
5205,1982-09-28
5206,1982-09-29
5207,1982-09-30
5208,1982-10-01
5209,1982-10-04
5210,1982-10-05
5211,1982-10-06
5212,1982-10-07
5213,1982-10-08
5214,1982-10-11
5215,1982-10-12
5216,1982-10-13
5217,1982-10-14
5218,1982-10-15
5219,1982-10-18
5220,1982-10-19
5221,1982-10-20
5222,1982-10-21
5223,1982-10-22
5224,1982-10-25
5225,1982-10-26
5226,1982-10-27
5227,1982-10-28
5228,1982-10-29
5229,1982-11-01
5230,1982-11-02
5231,1982-11-03
5232,1982-11-04
5233,1982-11-05
5234,1982-11-08
5235,1982-11-09
5236,1982-11-10
5237,1982-11-11
5238,1982-11-12
5239,1982-11-15
5240,1982-11-16
5241,1982-11-17
5242,1982-11-18
5243,1982-11-19
5244,1982-11-22
5245,1982-11-23
5246,1982-11-24
5247,1982-11-26
5248,1982-11-29
5249,1982-11-30
5250,1982-12-01
5251,1982-12-02
5252,1982-12-03
5253,1982-12-06
5254,1982-12-07
5255,1982-12-08
5256,1982-12-09
5257,1982-12-10
5258,1982-12-13
5259,1982-12-14
5260,1982-12-15
5261,1982-12-16
5262,1982-12-17
5263,1982-12-20
5264,1982-12-21
5265,1982-12-22
5266,1982-12-23
5267,1982-12-27
5268,1982-12-28
5269,1982-12-29
5270,1982-12-30
5271,1982-12-31
