Date
8558,1996-01-02
8559,1996-01-03
8560,1996-01-04
8561,1996-01-05
8562,1996-01-08
8563,1996-01-09
8564,1996-01-10
8565,1996-01-11
8566,1996-01-12
8567,1996-01-15
8568,1996-01-16
8569,1996-01-17
8570,1996-01-18
8571,1996-01-19
8572,1996-01-22
8573,1996-01-23
8574,1996-01-24
8575,1996-01-25
8576,1996-01-26
8577,1996-01-29
8578,1996-01-30
8579,1996-01-31
8580,1996-02-01
8581,1996-02-02
8582,1996-02-05
8583,1996-02-06
8584,1996-02-07
8585,1996-02-08
8586,1996-02-09
8587,1996-02-12
8588,1996-02-13
8589,1996-02-14
8590,1996-02-15
8591,1996-02-16
8592,1996-02-20
8593,1996-02-21
8594,1996-02-22
8595,1996-02-23
8596,1996-02-26
8597,1996-02-27
8598,1996-02-28
8599,1996-02-29
8600,1996-03-01
8601,1996-03-04
8602,1996-03-05
8603,1996-03-06
8604,1996-03-07
8605,1996-03-08
8606,1996-03-11
8607,1996-03-12
8608,1996-03-13
8609,1996-03-14
8610,1996-03-15
8611,1996-03-18
8612,1996-03-19
8613,1996-03-20
8614,1996-03-21
8615,1996-03-22
8616,1996-03-25
8617,1996-03-26
8618,1996-03-27
8619,1996-03-28
8620,1996-03-29
8621,1996-04-01
8622,1996-04-02
8623,1996-04-03
8624,1996-04-04
8625,1996-04-08
8626,1996-04-09
8627,1996-04-10
8628,1996-04-11
8629,1996-04-12
8630,1996-04-15
8631,1996-04-16
8632,1996-04-17
8633,1996-04-18
8634,1996-04-19
8635,1996-04-22
8636,1996-04-23
8637,1996-04-24
8638,1996-04-25
8639,1996-04-26
8640,1996-04-29
8641,1996-04-30
8642,1996-05-01
8643,1996-05-02
8644,1996-05-03
8645,1996-05-06
8646,1996-05-07
8647,1996-05-08
8648,1996-05-09
8649,1996-05-10
8650,1996-05-13
8651,1996-05-14
8652,1996-05-15
8653,1996-05-16
8654,1996-05-17
8655,1996-05-20
8656,1996-05-21
8657,1996-05-22
8658,1996-05-23
8659,1996-05-24
8660,1996-05-28
8661,1996-05-29
8662,1996-05-30
8663,1996-05-31
8664,1996-06-03
8665,1996-06-04
8666,1996-06-05
8667,1996-06-06
8668,1996-06-07
8669,1996-06-10
8670,1996-06-11
8671,1996-06-12
8672,1996-06-13
8673,1996-06-14
8674,1996-06-17
8675,1996-06-18
8676,1996-06-19
8677,1996-06-20
8678,1996-06-21
8679,1996-06-24
8680,1996-06-25
8681,1996-06-26
8682,1996-06-27
8683,1996-06-28
8684,1996-07-01
8685,1996-07-02
8686,1996-07-03
8687,1996-07-05
8688,1996-07-08
8689,1996-07-09
8690,1996-07-10
8691,1996-07-11
8692,1996-07-12
8693,1996-07-15
8694,1996-07-16
8695,1996-07-17
8696,1996-07-18
8697,1996-07-19
8698,1996-07-22
8699,1996-07-23
8700,1996-07-24
8701,1996-07-25
8702,1996-07-26
8703,1996-07-29
8704,1996-07-30
8705,1996-07-31
8706,1996-08-01
8707,1996-08-02
8708,1996-08-05
8709,1996-08-06
8710,1996-08-07
8711,1996-08-08
8712,1996-08-09
8713,1996-08-12
8714,1996-08-13
8715,1996-08-14
8716,1996-08-15
8717,1996-08-16
8718,1996-08-19
8719,1996-08-20
8720,1996-08-21
8721,1996-08-22
8722,1996-08-23
8723,1996-08-26
8724,1996-08-27
8725,1996-08-28
8726,1996-08-29
8727,1996-08-30
8728,1996-09-03
8729,1996-09-04
8730,1996-09-05
8731,1996-09-06
8732,1996-09-09
8733,1996-09-10
8734,1996-09-11
8735,1996-09-12
8736,1996-09-13
8737,1996-09-16
8738,1996-09-17
8739,1996-09-18
8740,1996-09-19
8741,1996-09-20
8742,1996-09-23
8743,1996-09-24
8744,1996-09-25
8745,1996-09-26
8746,1996-09-27
8747,1996-09-30
8748,1996-10-01
8749,1996-10-02
8750,1996-10-03
8751,1996-10-04
8752,1996-10-07
8753,1996-10-08
8754,1996-10-09
8755,1996-10-10
8756,1996-10-11
8757,1996-10-14
8758,1996-10-15
8759,1996-10-16
8760,1996-10-17
8761,1996-10-18
8762,1996-10-21
8763,1996-10-22
8764,1996-10-23
8765,1996-10-24
8766,1996-10-25
8767,1996-10-28
8768,1996-10-29
8769,1996-10-30
8770,1996-10-31
8771,1996-11-01
8772,1996-11-04
8773,1996-11-05
8774,1996-11-06
8775,1996-11-07
8776,1996-11-08
8777,1996-11-11
8778,1996-11-12
8779,1996-11-13
8780,1996-11-14
8781,1996-11-15
8782,1996-11-18
8783,1996-11-19
8784,1996-11-20
8785,1996-11-21
8786,1996-11-22
8787,1996-11-25
8788,1996-11-26
8789,1996-11-27
8790,1996-11-29
8791,1996-12-02
8792,1996-12-03
8793,1996-12-04
8794,1996-12-05
8795,1996-12-06
8796,1996-12-09
8797,1996-12-10
8798,1996-12-11
8799,1996-12-12
8800,1996-12-13
8801,1996-12-16
8802,1996-12-17
8803,1996-12-18
8804,1996-12-19
8805,1996-12-20
8806,1996-12-23
8807,1996-12-24
8808,1996-12-26
8809,1996-12-27
8810,1996-12-30
8811,1996-12-31
