Date
5778,1985-01-02
5779,1985-01-03
5780,1985-01-04
5781,1985-01-07
5782,1985-01-08
5783,1985-01-09
5784,1985-01-10
5785,1985-01-11
5786,1985-01-14
5787,1985-01-15
5788,1985-01-16
5789,1985-01-17
5790,1985-01-18
5791,1985-01-21
5792,1985-01-22
5793,1985-01-23
5794,1985-01-24
5795,1985-01-25
5796,1985-01-28
5797,1985-01-29
5798,1985-01-30
5799,1985-01-31
5800,1985-02-01
5801,1985-02-04
5802,1985-02-05
5803,1985-02-06
5804,1985-02-07
5805,1985-02-08
5806,1985-02-11
5807,1985-02-12
5808,1985-02-13
5809,1985-02-14
5810,1985-02-15
5811,1985-02-19
5812,1985-02-20
5813,1985-02-21
5814,1985-02-22
5815,1985-02-25
5816,1985-02-26
5817,1985-02-27
5818,1985-02-28
5819,1985-03-01
5820,1985-03-04
5821,1985-03-05
5822,1985-03-06
5823,1985-03-07
5824,1985-03-08
5825,1985-03-11
5826,1985-03-12
5827,1985-03-13
5828,1985-03-14
5829,1985-03-15
5830,1985-03-18
5831,1985-03-19
5832,1985-03-20
5833,1985-03-21
5834,1985-03-22
5835,1985-03-25
5836,1985-03-26
5837,1985-03-27
5838,1985-03-28
5839,1985-03-29
5840,1985-04-01
5841,1985-04-02
5842,1985-04-03
5843,1985-04-04
5844,1985-04-08
5845,1985-04-09
5846,1985-04-10
5847,1985-04-11
5848,1985-04-12
5849,1985-04-15
5850,1985-04-16
5851,1985-04-17
5852,1985-04-18
5853,1985-04-19
5854,1985-04-22
5855,1985-04-23
5856,1985-04-24
5857,1985-04-25
5858,1985-04-26
5859,1985-04-29
5860,1985-04-30
5861,1985-05-01
5862,1985-05-02
5863,1985-05-03
5864,1985-05-06
5865,1985-05-07
5866,1985-05-08
5867,1985-05-09
5868,1985-05-10
5869,1985-05-13
5870,1985-05-14
5871,1985-05-15
5872,1985-05-16
5873,1985-05-17
5874,1985-05-20
5875,1985-05-21
5876,1985-05-22
5877,1985-05-23
5878,1985-05-24
5879,1985-05-28
5880,1985-05-29
5881,1985-05-30
5882,1985-05-31
5883,1985-06-03
5884,1985-06-04
5885,1985-06-05
5886,1985-06-06
5887,1985-06-07
5888,1985-06-10
5889,1985-06-11
5890,1985-06-12
5891,1985-06-13
5892,1985-06-14
5893,1985-06-17
5894,1985-06-18
5895,1985-06-19
5896,1985-06-20
5897,1985-06-21
5898,1985-06-24
5899,1985-06-25
5900,1985-06-26
5901,1985-06-27
5902,1985-06-28
5903,1985-07-01
5904,1985-07-02
5905,1985-07-03
5906,1985-07-05
5907,1985-07-08
5908,1985-07-09
5909,1985-07-10
5910,1985-07-11
5911,1985-07-12
5912,1985-07-15
5913,1985-07-16
5914,1985-07-17
5915,1985-07-18
5916,1985-07-19
5917,1985-07-22
5918,1985-07-23
5919,1985-07-24
5920,1985-07-25
5921,1985-07-26
5922,1985-07-29
5923,1985-07-30
5924,1985-07-31
5925,1985-08-01
5926,1985-08-02
5927,1985-08-05
5928,1985-08-06
5929,1985-08-07
5930,1985-08-08
5931,1985-08-09
5932,1985-08-12
5933,1985-08-13
5934,1985-08-14
5935,1985-08-15
5936,1985-08-16
5937,1985-08-19
5938,1985-08-20
5939,1985-08-21
5940,1985-08-22
5941,1985-08-23
5942,1985-08-26
5943,1985-08-27
5944,1985-08-28
5945,1985-08-29
5946,1985-08-30
5947,1985-09-03
5948,1985-09-04
5949,1985-09-05
5950,1985-09-06
5951,1985-09-09
5952,1985-09-10
5953,1985-09-11
5954,1985-09-12
5955,1985-09-13
5956,1985-09-16
5957,1985-09-17
5958,1985-09-18
5959,1985-09-19
5960,1985-09-20
5961,1985-09-23
5962,1985-09-24
5963,1985-09-25
5964,1985-09-26
5965,1985-09-30
5966,1985-10-01
5967,1985-10-02
5968,1985-10-03
5969,1985-10-04
5970,1985-10-07
5971,1985-10-08
5972,1985-10-09
5973,1985-10-10
5974,1985-10-11
5975,1985-10-14
5976,1985-10-15
5977,1985-10-16
5978,1985-10-17
5979,1985-10-18
5980,1985-10-21
5981,1985-10-22
5982,1985-10-23
5983,1985-10-24
5984,1985-10-25
5985,1985-10-28
5986,1985-10-29
5987,1985-10-30
5988,1985-10-31
5989,1985-11-01
5990,1985-11-04
5991,1985-11-05
5992,1985-11-06
5993,1985-11-07
5994,1985-11-08
5995,1985-11-11
5996,1985-11-12
5997,1985-11-13
5998,1985-11-14
5999,1985-11-15
6000,1985-11-18
6001,1985-11-19
6002,1985-11-20
6003,1985-11-21
6004,1985-11-22
6005,1985-11-25
6006,1985-11-26
6007,1985-11-27
6008,1985-11-29
6009,1985-12-02
6010,1985-12-03
6011,1985-12-04
6012,1985-12-05
6013,1985-12-06
6014,1985-12-09
6015,1985-12-10
6016,1985-12-11
6017,1985-12-12
6018,1985-12-13
6019,1985-12-16
6020,1985-12-17
6021,1985-12-18
6022,1985-12-19
6023,1985-12-20
6024,1985-12-23
6025,1985-12-24
6026,1985-12-26
6027,1985-12-27
6028,1985-12-30
6029,1985-12-31
