Date
9065,1998-01-02
9066,1998-01-05
9067,1998-01-06
9068,1998-01-07
9069,1998-01-08
9070,1998-01-09
9071,1998-01-12
9072,1998-01-13
9073,1998-01-14
9074,1998-01-15
9075,1998-01-16
9076,1998-01-20
9077,1998-01-21
9078,1998-01-22
9079,1998-01-23
9080,1998-01-26
9081,1998-01-27
9082,1998-01-28
9083,1998-01-29
9084,1998-01-30
9085,1998-02-02
9086,1998-02-03
9087,1998-02-04
9088,1998-02-05
9089,1998-02-06
9090,1998-02-09
9091,1998-02-10
9092,1998-02-11
9093,1998-02-12
9094,1998-02-13
9095,1998-02-17
9096,1998-02-18
9097,1998-02-19
9098,1998-02-20
9099,1998-02-23
9100,1998-02-24
9101,1998-02-25
9102,1998-02-26
9103,1998-02-27
9104,1998-03-02
9105,1998-03-03
9106,1998-03-04
9107,1998-03-05
9108,1998-03-06
9109,1998-03-09
9110,1998-03-10
9111,1998-03-11
9112,1998-03-12
9113,1998-03-13
9114,1998-03-16
9115,1998-03-17
9116,1998-03-18
9117,1998-03-19
9118,1998-03-20
9119,1998-03-23
9120,1998-03-24
9121,1998-03-25
9122,1998-03-26
9123,1998-03-27
9124,1998-03-30
9125,1998-03-31
9126,1998-04-01
9127,1998-04-02
9128,1998-04-03
9129,1998-04-06
9130,1998-04-07
9131,1998-04-08
9132,1998-04-09
9133,1998-04-13
9134,1998-04-14
9135,1998-04-15
9136,1998-04-16
9137,1998-04-17
9138,1998-04-20
9139,1998-04-21
9140,1998-04-22
9141,1998-04-23
9142,1998-04-24
9143,1998-04-27
9144,1998-04-28
9145,1998-04-29
9146,1998-04-30
9147,1998-05-01
9148,1998-05-04
9149,1998-05-05
9150,1998-05-06
9151,1998-05-07
9152,1998-05-08
9153,1998-05-11
9154,1998-05-12
9155,1998-05-13
9156,1998-05-14
9157,1998-05-15
9158,1998-05-18
9159,1998-05-19
9160,1998-05-20
9161,1998-05-21
9162,1998-05-22
9163,1998-05-26
9164,1998-05-27
9165,1998-05-28
9166,1998-05-29
9167,1998-06-01
9168,1998-06-02
9169,1998-06-03
9170,1998-06-04
9171,1998-06-05
9172,1998-06-08
9173,1998-06-09
9174,1998-06-10
9175,1998-06-11
9176,1998-06-12
9177,1998-06-15
9178,1998-06-16
9179,1998-06-17
9180,1998-06-18
9181,1998-06-19
9182,1998-06-22
9183,1998-06-23
9184,1998-06-24
9185,1998-06-25
9186,1998-06-26
9187,1998-06-29
9188,1998-06-30
9189,1998-07-01
9190,1998-07-02
9191,1998-07-06
9192,1998-07-07
9193,1998-07-08
9194,1998-07-09
9195,1998-07-10
9196,1998-07-13
9197,1998-07-14
9198,1998-07-15
9199,1998-07-16
9200,1998-07-17
9201,1998-07-20
9202,1998-07-21
9203,1998-07-22
9204,1998-07-23
9205,1998-07-24
9206,1998-07-27
9207,1998-07-28
9208,1998-07-29
9209,1998-07-30
9210,1998-07-31
9211,1998-08-03
9212,1998-08-04
9213,1998-08-05
9214,1998-08-06
9215,1998-08-07
9216,1998-08-10
9217,1998-08-11
9218,1998-08-12
9219,1998-08-13
9220,1998-08-14
9221,1998-08-17
9222,1998-08-18
9223,1998-08-19
9224,1998-08-20
9225,1998-08-21
9226,1998-08-24
9227,1998-08-25
9228,1998-08-26
9229,1998-08-27
9230,1998-08-28
9231,1998-08-31
9232,1998-09-01
9233,1998-09-02
9234,1998-09-03
9235,1998-09-04
9236,1998-09-08
9237,1998-09-09
9238,1998-09-10
9239,1998-09-11
9240,1998-09-14
9241,1998-09-15
9242,1998-09-16
9243,1998-09-17
9244,1998-09-18
9245,1998-09-21
9246,1998-09-22
9247,1998-09-23
9248,1998-09-24
9249,1998-09-25
9250,1998-09-28
9251,1998-09-29
9252,1998-09-30
9253,1998-10-01
9254,1998-10-02
9255,1998-10-05
9256,1998-10-06
9257,1998-10-07
9258,1998-10-08
9259,1998-10-09
9260,1998-10-12
9261,1998-10-13
9262,1998-10-14
9263,1998-10-15
9264,1998-10-16
9265,1998-10-19
9266,1998-10-20
9267,1998-10-21
9268,1998-10-22
9269,1998-10-23
9270,1998-10-26
9271,1998-10-27
9272,1998-10-28
9273,1998-10-29
9274,1998-10-30
9275,1998-11-02
9276,1998-11-03
9277,1998-11-04
9278,1998-11-05
9279,1998-11-06
9280,1998-11-09
9281,1998-11-10
9282,1998-11-11
9283,1998-11-12
9284,1998-11-13
9285,1998-11-16
9286,1998-11-17
9287,1998-11-18
9288,1998-11-19
9289,1998-11-20
9290,1998-11-23
9291,1998-11-24
9292,1998-11-25
9293,1998-11-27
9294,1998-11-30
9295,1998-12-01
9296,1998-12-02
9297,1998-12-03
9298,1998-12-04
9299,1998-12-07
9300,1998-12-08
9301,1998-12-09
9302,1998-12-10
9303,1998-12-11
9304,1998-12-14
9305,1998-12-15
9306,1998-12-16
9307,1998-12-17
9308,1998-12-18
9309,1998-12-21
9310,1998-12-22
9311,1998-12-23
9312,1998-12-24
9313,1998-12-28
9314,1998-12-29
9315,1998-12-30
9316,1998-12-31
