Date
4008,1978-01-03
4009,1978-01-04
4010,1978-01-05
4011,1978-01-06
4012,1978-01-09
4013,1978-01-10
4014,1978-01-11
4015,1978-01-12
4016,1978-01-13
4017,1978-01-16
4018,1978-01-17
4019,1978-01-18
4020,1978-01-19
4021,1978-01-20
4022,1978-01-23
4023,1978-01-24
4024,1978-01-25
4025,1978-01-26
4026,1978-01-27
4027,1978-01-30
4028,1978-01-31
4029,1978-02-01
4030,1978-02-02
4031,1978-02-03
4032,1978-02-06
4033,1978-02-07
4034,1978-02-08
4035,1978-02-09
4036,1978-02-10
4037,1978-02-13
4038,1978-02-14
4039,1978-02-15
4040,1978-02-16
4041,1978-02-17
4042,1978-02-21
4043,1978-02-22
4044,1978-02-23
4045,1978-02-24
4046,1978-02-27
4047,1978-02-28
4048,1978-03-01
4049,1978-03-02
4050,1978-03-03
4051,1978-03-06
4052,1978-03-07
4053,1978-03-08
4054,1978-03-09
4055,1978-03-10
4056,1978-03-13
4057,1978-03-14
4058,1978-03-15
4059,1978-03-16
4060,1978-03-17
4061,1978-03-20
4062,1978-03-21
4063,1978-03-22
4064,1978-03-23
4065,1978-03-27
4066,1978-03-28
4067,1978-03-29
4068,1978-03-30
4069,1978-03-31
4070,1978-04-03
4071,1978-04-04
4072,1978-04-05
4073,1978-04-06
4074,1978-04-07
4075,1978-04-10
4076,1978-04-11
4077,1978-04-12
4078,1978-04-13
4079,1978-04-14
4080,1978-04-17
4081,1978-04-18
4082,1978-04-19
4083,1978-04-20
4084,1978-04-21
4085,1978-04-24
4086,1978-04-25
4087,1978-04-26
4088,1978-04-27
4089,1978-04-28
4090,1978-05-01
4091,1978-05-02
4092,1978-05-03
4093,1978-05-04
4094,1978-05-05
4095,1978-05-08
4096,1978-05-09
4097,1978-05-10
4098,1978-05-11
4099,1978-05-12
4100,1978-05-15
4101,1978-05-16
4102,1978-05-17
4103,1978-05-18
4104,1978-05-19
4105,1978-05-22
4106,1978-05-23
4107,1978-05-24
4108,1978-05-25
4109,1978-05-26
4110,1978-05-30
4111,1978-05-31
4112,1978-06-01
4113,1978-06-02
4114,1978-06-05
4115,1978-06-06
4116,1978-06-07
4117,1978-06-08
4118,1978-06-09
4119,1978-06-12
4120,1978-06-13
4121,1978-06-14
4122,1978-06-15
4123,1978-06-16
4124,1978-06-19
4125,1978-06-20
4126,1978-06-21
4127,1978-06-22
4128,1978-06-23
4129,1978-06-26
4130,1978-06-27
4131,1978-06-28
4132,1978-06-29
4133,1978-06-30
4134,1978-07-03
4135,1978-07-05
4136,1978-07-06
4137,1978-07-07
4138,1978-07-10
4139,1978-07-11
4140,1978-07-12
4141,1978-07-13
4142,1978-07-14
4143,1978-07-17
4144,1978-07-18
4145,1978-07-19
4146,1978-07-20
4147,1978-07-21
4148,1978-07-24
4149,1978-07-25
4150,1978-07-26
4151,1978-07-27
4152,1978-07-28
4153,1978-07-31
4154,1978-08-01
4155,1978-08-02
4156,1978-08-03
4157,1978-08-04
4158,1978-08-07
4159,1978-08-08
4160,1978-08-09
4161,1978-08-10
4162,1978-08-11
4163,1978-08-14
4164,1978-08-15
4165,1978-08-16
4166,1978-08-17
4167,1978-08-18
4168,1978-08-21
4169,1978-08-22
4170,1978-08-23
4171,1978-08-24
4172,1978-08-25
4173,1978-08-28
4174,1978-08-29
4175,1978-08-30
4176,1978-08-31
4177,1978-09-01
4178,1978-09-05
4179,1978-09-06
4180,1978-09-07
4181,1978-09-08
4182,1978-09-11
4183,1978-09-12
4184,1978-09-13
4185,1978-09-14
4186,1978-09-15
4187,1978-09-18
4188,1978-09-19
4189,1978-09-20
4190,1978-09-21
4191,1978-09-22
4192,1978-09-25
4193,1978-09-26
4194,1978-09-27
4195,1978-09-28
4196,1978-09-29
4197,1978-10-02
4198,1978-10-03
4199,1978-10-04
4200,1978-10-05
4201,1978-10-06
4202,1978-10-09
4203,1978-10-10
4204,1978-10-11
4205,1978-10-12
4206,1978-10-13
4207,1978-10-16
4208,1978-10-17
4209,1978-10-18
4210,1978-10-19
4211,1978-10-20
4212,1978-10-23
4213,1978-10-24
4214,1978-10-25
4215,1978-10-26
4216,1978-10-27
4217,1978-10-30
4218,1978-10-31
4219,1978-11-01
4220,1978-11-02
4221,1978-11-03
4222,1978-11-06
4223,1978-11-07
4224,1978-11-08
4225,1978-11-09
4226,1978-11-10
4227,1978-11-13
4228,1978-11-14
4229,1978-11-15
4230,1978-11-16
4231,1978-11-17
4232,1978-11-20
4233,1978-11-21
4234,1978-11-22
4235,1978-11-24
4236,1978-11-27
4237,1978-11-28
4238,1978-11-29
4239,1978-11-30
4240,1978-12-01
4241,1978-12-04
4242,1978-12-05
4243,1978-12-06
4244,1978-12-07
4245,1978-12-08
4246,1978-12-11
4247,1978-12-12
4248,1978-12-13
4249,1978-12-14
4250,1978-12-15
4251,1978-12-18
4252,1978-12-19
4253,1978-12-20
4254,1978-12-21
4255,1978-12-22
4256,1978-12-26
4257,1978-12-27
4258,1978-12-28
4259,1978-12-29
