Date
12336,2011-01-03
12337,2011-01-04
12338,2011-01-05
12339,2011-01-06
12340,2011-01-07
12341,2011-01-10
12342,2011-01-11
12343,2011-01-12
12344,2011-01-13
12345,2011-01-14
12346,2011-01-18
12347,2011-01-19
12348,2011-01-20
12349,2011-01-21
12350,2011-01-24
12351,2011-01-25
12352,2011-01-26
12353,2011-01-27
12354,2011-01-28
12355,2011-01-31
12356,2011-02-01
12357,2011-02-02
12358,2011-02-03
12359,2011-02-04
12360,2011-02-07
12361,2011-02-08
12362,2011-02-09
12363,2011-02-10
12364,2011-02-11
12365,2011-02-14
12366,2011-02-15
12367,2011-02-16
12368,2011-02-17
12369,2011-02-18
12370,2011-02-22
12371,2011-02-23
12372,2011-02-24
12373,2011-02-25
12374,2011-02-28
12375,2011-03-01
12376,2011-03-02
12377,2011-03-03
12378,2011-03-04
12379,2011-03-07
12380,2011-03-08
12381,2011-03-09
12382,2011-03-10
12383,2011-03-11
12384,2011-03-14
12385,2011-03-15
12386,2011-03-16
12387,2011-03-17
12388,2011-03-18
12389,2011-03-21
12390,2011-03-22
12391,2011-03-23
12392,2011-03-24
12393,2011-03-25
12394,2011-03-28
12395,2011-03-29
12396,2011-03-30
12397,2011-03-31
12398,2011-04-01
12399,2011-04-04
12400,2011-04-05
12401,2011-04-06
12402,2011-04-07
12403,2011-04-08
12404,2011-04-11
12405,2011-04-12
12406,2011-04-13
12407,2011-04-14
12408,2011-04-15
12409,2011-04-18
12410,2011-04-19
12411,2011-04-20
12412,2011-04-21
12413,2011-04-25
12414,2011-04-26
12415,2011-04-27
12416,2011-04-28
12417,2011-04-29
12418,2011-05-02
12419,2011-05-03
12420,2011-05-04
12421,2011-05-05
12422,2011-05-06
12423,2011-05-09
12424,2011-05-10
12425,2011-05-11
12426,2011-05-12
12427,2011-05-13
12428,2011-05-16
12429,2011-05-17
12430,2011-05-18
12431,2011-05-19
12432,2011-05-20
12433,2011-05-23
12434,2011-05-24
12435,2011-05-25
12436,2011-05-26
12437,2011-05-27
12438,2011-05-31
12439,2011-06-01
12440,2011-06-02
12441,2011-06-03
12442,2011-06-06
12443,2011-06-07
12444,2011-06-08
12445,2011-06-09
12446,2011-06-10
12447,2011-06-13
12448,2011-06-14
12449,2011-06-15
12450,2011-06-16
12451,2011-06-17
12452,2011-06-20
12453,2011-06-21
12454,2011-06-22
12455,2011-06-23
12456,2011-06-24
12457,2011-06-27
12458,2011-06-28
12459,2011-06-29
12460,2011-06-30
12461,2011-07-01
12462,2011-07-05
12463,2011-07-06
12464,2011-07-07
12465,2011-07-08
12466,2011-07-11
12467,2011-07-12
12468,2011-07-13
12469,2011-07-14
12470,2011-07-15
12471,2011-07-18
12472,2011-07-19
12473,2011-07-20
12474,2011-07-21
12475,2011-07-22
12476,2011-07-25
12477,2011-07-26
12478,2011-07-27
12479,2011-07-28
12480,2011-07-29
12481,2011-08-01
12482,2011-08-02
12483,2011-08-03
12484,2011-08-04
12485,2011-08-05
12486,2011-08-08
12487,2011-08-09
12488,2011-08-10
12489,2011-08-11
12490,2011-08-12
12491,2011-08-15
12492,2011-08-16
12493,2011-08-17
12494,2011-08-18
12495,2011-08-19
12496,2011-08-22
12497,2011-08-23
12498,2011-08-24
12499,2011-08-25
12500,2011-08-26
12501,2011-08-29
12502,2011-08-30
12503,2011-08-31
12504,2011-09-01
12505,2011-09-02
12506,2011-09-06
12507,2011-09-07
12508,2011-09-08
12509,2011-09-09
12510,2011-09-12
12511,2011-09-13
12512,2011-09-14
12513,2011-09-15
12514,2011-09-16
12515,2011-09-19
12516,2011-09-20
12517,2011-09-21
12518,2011-09-22
12519,2011-09-23
12520,2011-09-26
12521,2011-09-27
12522,2011-09-28
12523,2011-09-29
12524,2011-09-30
12525,2011-10-03
12526,2011-10-04
12527,2011-10-05
12528,2011-10-06
12529,2011-10-07
12530,2011-10-10
12531,2011-10-11
12532,2011-10-12
12533,2011-10-13
12534,2011-10-14
12535,2011-10-17
12536,2011-10-18
12537,2011-10-19
12538,2011-10-20
12539,2011-10-21
12540,2011-10-24
12541,2011-10-25
12542,2011-10-26
12543,2011-10-27
12544,2011-10-28
12545,2011-10-31
12546,2011-11-01
12547,2011-11-02
12548,2011-11-03
12549,2011-11-04
12550,2011-11-07
12551,2011-11-08
12552,2011-11-09
12553,2011-11-10
12554,2011-11-11
12555,2011-11-14
12556,2011-11-15
12557,2011-11-16
12558,2011-11-17
12559,2011-11-18
12560,2011-11-21
12561,2011-11-22
12562,2011-11-23
12563,2011-11-25
12564,2011-11-28
12565,2011-11-29
12566,2011-11-30
12567,2011-12-01
12568,2011-12-02
12569,2011-12-05
12570,2011-12-06
12571,2011-12-07
12572,2011-12-08
12573,2011-12-09
12574,2011-12-12
12575,2011-12-13
12576,2011-12-14
12577,2011-12-15
12578,2011-12-16
12579,2011-12-19
12580,2011-12-20
12581,2011-12-21
12582,2011-12-22
12583,2011-12-23
12584,2011-12-27
12585,2011-12-28
12586,2011-12-29
12587,2011-12-30
